Movie_Name,title,year,genres,sum_rating,count,avg_rating,weighted_rating
Sexual Predator (2001),Sexual Predator,2001.0,Thriller,15.5,5,3.1,3.0748030699892235
Sexual Tension: Volatile (2012),Sexual Tension: Volatile,2012.0,Drama,15.0,5,3.0,3.0628983080844616
Sexy Baby (2012),Sexy Baby,2012.0,Documentary,40.0,15,2.6666666666666665,2.9546486334528343
Sexy Beast (2000),Sexy Beast,2000.0,Crime|Drama,9950.0,2760,3.6050724637681157,3.5980127740220045
Sexy Evil Genius (2013),Sexy Evil Genius,2013.0,Comedy|Drama|Mystery|Thriller,76.5,25,3.06,3.0668020796701194
Sexy Killer: You'll Die for Her (2008),Sexy Killer: You'll Die for Her,2008.0,Comedy|Horror|Thriller,18.5,7,2.642857142857143,3.003221112262441
Sexy Nights of the Living Dead (1980),Sexy Nights of the Living Dead,1980.0,Horror,4.5,6,0.75,2.7474820683615673
Sexy Sadie (1996),Sexy Sadie,1996.0,Comedy|Crime,5.0,2,2.5,3.0420956138345483
Sexy boys (2001),Sexy boys,2001.0,Comedy,7.0,2,3.5,3.0933776651165994
Seymour: An Introduction (2014),Seymour: An Introduction,2014.0,Documentary,81.0,24,3.375,3.190848015402416
Seyyit Khan: Bride of the Earth (Seyyit Han) (1968),Seyyit Khan: Bride of the Earth (Seyyit Han),1968.0,Drama|Western,16.0,5,3.2,3.0867078318939853
Señor Droopy (1949),Señor Droopy,1949.0,Animation,52.0,15,3.466666666666667,3.185417864222065
Señorita Justice,Señorita Justice,,(no genres listed),0.5,1,0.5,3.0037297089354578
Sfrattato cerca casa equo canone (1983),Sfrattato cerca casa equo canone,1983.0,Comedy,3.5,1,3.5,3.0826770773565104
Sgt Pepper's Musical Revolution with Howard Goodall (2017),Sgt Pepper's Musical Revolution with Howard Goodall,2017.0,Documentary,8.0,2,4.0,3.1190186907576254
Sgt. Bilko (1996),Sgt. Bilko,1996.0,Comedy,15221.0,5371,2.8339229193818656,2.835547656978467
Sgt. Pepper's Lonely Hearts Club Band (1978),Sgt. Pepper's Lonely Hearts Club Band,1978.0,Adventure|Musical,689.0,295,2.335593220338983,2.4175955690950217
Sgt. Stubby: An American Hero (2018),Sgt. Stubby: An American Hero,2018.0,Adventure|Animation|Children,16.5,5,3.3,3.098612593798747
Sgt. Will Gardner (2019),Sgt. Will Gardner,2019.0,Action|Adventure|Drama,2.5,1,2.5,3.0563612878828263
Sh! The Octopus (1937),Sh! The Octopus,1937.0,Comedy|Mystery,1.0,1,1.0,3.0168876036723
Shaadi Mein Zaroor Aana (2017),Shaadi Mein Zaroor Aana,2017.0,Children|Drama|Romance,36.0,9,4.0,3.2530810639032044
Shaandaar (2015),Shaandaar,2015.0,Comedy|Romance,2.0,1,2.0,3.0432033931459843
Shabd (2005),Shabd,2005.0,Drama|Romance,12.5,5,2.5,3.003374498560652
Shablul (1971),Shablul,1971.0,(no genres listed),3.5,1,3.5,3.0826770773565104
Shackled (2013),Shackled,2013.0,Mystery|Thriller,2.0,1,2.0,3.0432033931459843
Shackleton's Antarctic Adventure (2001),Shackleton's Antarctic Adventure,2001.0,Documentary|IMAX,339.5,93,3.650537634408602,3.4857056072272874
Shade (2003),Shade,2003.0,Crime|Drama|Thriller,540.0,169,3.195266272189349,3.173018101648288
Shades (1999),Shades,1999.0,Comedy,4.5,2,2.25,3.0292751010140355
Shades of Ray (2008),Shades of Ray,2008.0,Comedy|Drama|Romance,65.0,18,3.611111111111111,3.2480314352644983
Shadey (1985),Shadey,1985.0,(no genres listed),6.5,2,3.25,3.0805571522960866
Shado (1974),Shado,1974.0,Drama|Sci-Fi,3.0,1,3.0,3.0695191826196684
Shadow (1956),Shadow,1956.0,Action|Drama,7.0,2,3.5,3.0933776651165994
Shadow (1971),Shadow,1971.0,Comedy|Drama|Fantasy|Romance,14.5,4,3.625,3.12540802291579
Shadow (2010),Shadow,2010.0,Horror|Thriller,20.0,7,2.857142857142857,3.03731202135335
Shadow (2018),Shadow,2018.0,Action|Drama,90.0,24,3.75,3.3383889990089735
Shadow Boxers (1999),Shadow Boxers,1999.0,Documentary,3.5,1,3.5,3.0826770773565104
Shadow Company (2006),Shadow Company,2006.0,Documentary|War,43.0,13,3.3076923076923075,3.1328345787909475
Shadow Conspiracy (1997),Shadow Conspiracy,1997.0,Thriller,818.0,300,2.7266666666666666,2.7645155161410897
Shadow Dancer (2012),Shadow Dancer,2012.0,Crime|Drama|Thriller,220.0,67,3.283582089552239,3.208093547495648
"Shadow Dancer, The (Shadows in the Sun) (2005)","Shadow Dancer, The (Shadows in the Sun)",2005.0,Comedy|Drama|Romance,74.0,24,3.0833333333333335,3.0760939170417605
Shadow Kill (2002),Shadow Kill,2002.0,Drama,11.0,3,3.6666666666666665,3.116043223488685
Shadow Magic (2000),Shadow Magic,2000.0,Drama|Romance,268.5,76,3.5328947368421053,3.3817852118544023
Shadow People  (2007),Shadow People,2007.0,Drama,10.0,4,2.5,3.015651925354814
Shadow People (2013),Shadow People,2013.0,Horror|Thriller,31.5,16,1.96875,2.7385231875386298
Shadow Puppets (2007),Shadow Puppets,2007.0,Horror|Mystery|Thriller,21.0,8,2.625,2.992038420878831
"Shadow Riders, The (1982)","Shadow Riders, The",1982.0,Romance|Western,32.0,10,3.2,3.0987601902031363
Shadow Run (1998),Shadow Run,1998.0,Thriller,3.5,1,3.5,3.0826770773565104
Shadow World (2016),Shadow World,2016.0,Documentary,17.5,4,4.375,3.198578754623107
Shadow of Angels (Schatten der Engel) (1976),Shadow of Angels (Schatten der Engel),1976.0,Drama,111.0,39,2.8461538461538463,2.955812222888782
Shadow of Fear (2004),Shadow of Fear,2004.0,Thriller,5.0,1,5.0,3.122150761567037
Shadow of a Doubt (1943),Shadow of a Doubt,1943.0,Crime|Drama|Thriller,9585.5,2331,4.112183612183612,4.095921338234606
Shadow of a Man (1956),Shadow of a Man,1956.0,Crime|Drama,1.5,1,1.5,3.030045498409142
Shadow of the Blair Witch (2000),Shadow of the Blair Witch,2000.0,Horror|Mystery,6.5,2,3.25,3.0805571522960866
Shadow of the Holy Book (Pyhän kirjan varjo) (2007),Shadow of the Holy Book (Pyhän kirjan varjo),2007.0,Documentary,34.0,12,2.8333333333333335,3.0130965089703547
Shadow of the Thin Man (1941),Shadow of the Thin Man,1941.0,Comedy|Crime|Mystery,1180.0,310,3.806451612903226,3.7280741467998486
Shadow of the Vampire (2000),Shadow of the Vampire,2000.0,Drama|Horror,8162.5,2379,3.4310634720470787,3.425555351382263
Shadow of the Wolf (1992),Shadow of the Wolf,1992.0,Adventure|Drama,8.5,2,4.25,3.131839203578138
Shadow on the Wall (1950),Shadow on the Wall,1950.0,Crime|Drama|Thriller,14.5,4,3.625,3.12540802291579
"Shadow, The (1994)","Shadow, The",1994.0,Action|Adventure|Fantasy|Mystery,10669.5,3638,2.9327927432655305,2.9341882255617815
Shadowboxer (2005),Shadowboxer,2005.0,Crime|Drama|Thriller,80.0,28,2.857142857142857,2.979103522146883
Shadowboxing (2005),Shadowboxing,2005.0,Action,51.0,17,3.0,3.048920906287915
Shadowheart (2009),Shadowheart,2009.0,Action|Adventure|Drama|Romance|Western,1.0,2,0.5,2.9395315112704457
Shadowing the Third Man (2004),Shadowing the Third Man,2004.0,Documentary,10.0,3,3.3333333333333335,3.091043223488685
Shadowlands (1993),Shadowlands,1993.0,Drama|Romance,17351.5,4460,3.890470852017937,3.8837317609383026
Shadowless Sword (2005),Shadowless Sword,2005.0,Action,10.5,3,3.5,3.103543223488685
Shadowman (2017),Shadowman,2017.0,Documentary,11.0,3,3.6666666666666665,3.116043223488685
Shadows (1959),Shadows,1959.0,Drama,632.0,168,3.761904761904762,3.637276726534377
Shadows (Cienie) (1988),Shadows (Cienie),1988.0,Drama,111.5,37,3.0135135135135136,3.04245579648037
Shadows (Senki) (2007),Shadows (Senki),2007.0,Drama|Horror|Mystery|Thriller,12.0,4,3.0,3.0644324131596923
Shadows Over Chinatown (1946),Shadows Over Chinatown,1946.0,Comedy|Crime|Mystery|Thriller,5.5,2,2.75,3.054916126655061
Shadows Run Black (1984),Shadows Run Black,1984.0,Horror,1.0,1,1.0,3.0168876036723
Shadows and Fog (1991),Shadows and Fog,1991.0,Comedy|Drama|Mystery|Thriller,1106.5,359,3.082172701949861,3.081165982170574
Shadows in Paradise (Varjoja paratiisissa) (1986),Shadows in Paradise (Varjoja paratiisissa),1986.0,Comedy|Romance,407.0,110,3.7,3.541780468976513
Shadows in an Empty Room (1976),Shadows in an Empty Room,1976.0,Crime|Drama|Mystery|Thriller,5.0,2,2.5,3.0420956138345483
Shadows in the Storm (1988),Shadows in the Storm,1988.0,(no genres listed),2.5,1,2.5,3.0563612878828263
Shadows of Our Forgotten Ancestors (Tini zabutykh predkiv) (1964),Shadows of Our Forgotten Ancestors (Tini zabutykh predkiv),1964.0,Drama|Romance,294.0,73,4.027397260273973,3.7058338994504307
Shadows of a Hot Summer (Stíny horkého léta) (1978),Shadows of a Hot Summer (Stíny horkého léta),1978.0,Drama|Thriller,11.0,3,3.6666666666666665,3.116043223488685
Shadows of the Dead (2016),Shadows of the Dead,2016.0,Horror,10.5,3,3.5,3.103543223488685
Shadows on the Stairs (1941),Shadows on the Stairs,1941.0,Mystery|Thriller,4.0,2,2.0,3.0164545881935227
Shadows on the Wall (2014),Shadows on the Wall,2014.0,Horror|Sci-Fi,12.5,6,2.0833333333333335,2.933528579989474
Shadowzone (1990),Shadowzone,1990.0,Horror|Sci-Fi,9.5,3,3.1666666666666665,3.0785432234886847
Shadrach (1998),Shadrach,1998.0,Drama,277.0,82,3.3780487804878048,3.2827036045340114
Shady (2012),Shady,2012.0,Drama|Horror|Thriller,3.0,1,3.0,3.0695191826196684
Shaft (1971),Shaft,1971.0,Action|Crime|Drama|Thriller,3798.0,1159,3.276962899050906,3.2706034522905916
Shaft (2000),Shaft,2000.0,Action|Crime|Thriller,12243.5,4164,2.940321805955812,2.9414762506402163
Shaft (2019),Shaft,2019.0,Action|Crime,220.0,71,3.0985915492957745,3.0892752679587723
Shaft in Africa (1973),Shaft in Africa,1973.0,Action|Crime,280.5,104,2.6971153846153846,2.795331410918776
Shaft's Big Score! (1972),Shaft's Big Score!,1972.0,Action|Crime,375.5,140,2.682142857142857,2.7635125928787985
"Shaft, The (a.k.a. Down) (2001)","Shaft, The (a.k.a. Down)",2001.0,Action|Horror|Mystery|Sci-Fi,47.5,20,2.375,2.8270478761324105
Shag (1989),Shag,1989.0,Comedy|Drama,630.5,202,3.121287128712871,3.113563719412332
Shaggy Christmas Trees (2014),Shaggy Christmas Trees,2014.0,Children|Comedy,5.0,2,2.5,3.0420956138345483
"Shaggy D.A., The (1976)","Shaggy D.A., The",1976.0,Children|Comedy,2096.5,746,2.8103217158176945,2.822658657649486
"Shaggy Dog, The (1959)","Shaggy Dog, The",1959.0,Children|Comedy,4202.5,1342,3.1315201192250375,3.1299069825522463
"Shaggy Dog, The (2006)","Shaggy Dog, The",2006.0,Adventure|Children|Comedy|Fantasy,626.5,260,2.4096153846153845,2.4920596933991495
Shahid (2013),Shahid,2013.0,Drama,48.5,14,3.4642857142857144,3.179249587049949
Shaitan (2011),Shaitan,2011.0,Action|Crime|Drama|Thriller,35.5,10,3.55,3.173228275309519
Shaitani Ilaaka (1990),Shaitani Ilaaka,1990.0,(no genres listed),2.5,1,2.5,3.0563612878828263
Shaka Zulu (1986),Shaka Zulu,1986.0,Drama|War,8.0,2,4.0,3.1190186907576254
Shaka Zulu: The Citadel (2001),Shaka Zulu: The Citadel,2001.0,Drama,14.5,4,3.625,3.12540802291579
Shake Hands with the Devil (1959),Shake Hands with the Devil,1959.0,Action|Drama,10.0,3,3.3333333333333335,3.091043223488685
Shake Hands with the Devil (2007),Shake Hands with the Devil,2007.0,Drama|War,69.5,21,3.3095238095238093,3.157616016199093
Shake It (En kort en lang) (2001),Shake It (En kort en lang),2001.0,Comedy|Drama|Romance,22.5,7,3.2142857142857144,3.094130203171532
Shake Your Powder Puff (1934),Shake Your Powder Puff,1934.0,(no genres listed),2.0,1,2.0,3.0432033931459843
Shake the Dust (2014),Shake the Dust,2014.0,Documentary,11.0,3,3.6666666666666665,3.116043223488685
Shake! Otis at Monterey (1987),Shake! Otis at Monterey,1987.0,Documentary,16.5,4,4.125,3.174188510720668
Shakedown (1950),Shakedown,1950.0,(no genres listed),2.0,1,2.0,3.0432033931459843
Shakedown (1988),Shakedown,1988.0,Action,133.5,49,2.7244897959183674,2.8737410341807834
Shakedown (2002),Shakedown,2002.0,Action|Drama|Thriller,2.0,1,2.0,3.0432033931459843
Shakes the Clown (1992),Shakes the Clown,1992.0,Comedy,1161.0,416,2.7908653846153846,2.8137786510806784
Shakespeare Behind Bars (2005),Shakespeare Behind Bars,2005.0,Documentary,6.5,2,3.25,3.0805571522960866
Shakespeare High (2011),Shakespeare High,2011.0,Documentary,7.5,2,3.75,3.106198177937112
Shakespeare and Victor Hugo's Intimacies (2009),Shakespeare and Victor Hugo's Intimacies,2009.0,Documentary,9.0,3,3.0,3.066043223488685
Shakespeare in Love (1998),Shakespeare in Love,1998.0,Comedy|Drama|Romance,91211.0,24063,3.7905082491792377,3.789404221117824
Shakespeare-Wallah (1965),Shakespeare-Wallah,1965.0,Drama,14.0,4,3.5,3.1132129009645704
"Shakiest Gun in the West, The (1968)","Shakiest Gun in the West, The",1968.0,Comedy|Western,326.0,109,2.9908256880733943,3.0112447187640234
Shakma (1990),Shakma,1990.0,Horror,12.0,7,1.7142857142857142,2.8554938395351686
Shakthi: The Power (2002),Shakthi: The Power,2002.0,Action|Drama,22.5,10,2.25,2.896632530628668
Shakti (2019),Shakti,2019.0,Comedy|Drama,2.5,1,2.5,3.0563612878828263
Shala (2011),Shala,2011.0,Drama,4.0,1,4.0,3.0958349720933525
Shalako (1968),Shalako,1968.0,Western,77.5,27,2.8703703703703702,2.986589514680428
Shall We Dance (1937),Shall We Dance,1937.0,Comedy|Musical|Romance,5229.5,1318,3.9677541729893777,3.9432780287376734
Shall We Dance? (2004),Shall We Dance?,2004.0,Comedy|Romance,3444.5,1057,3.2587511825922424,3.252414743089166
Shall We Dance? (Shall We Dansu?) (1996),Shall We Dance? (Shall We Dansu?),1996.0,Comedy|Drama|Romance,14195.5,3598,3.9453863257365205,3.9364901592681014
Shall We Kiss? (Un baiser s'il vous plait) (2007),Shall We Kiss? (Un baiser s'il vous plait),2007.0,Comedy|Romance,66.0,21,3.142857142857143,3.0972711886128863
Shallow Grave (1994),Shallow Grave,1994.0,Comedy|Drama|Thriller,25397.0,6727,3.775382785788613,3.7715318936930142
Shallow Ground (2005),Shallow Ground,2005.0,Horror,9.0,2,4.5,3.144659716398651
Shallow Hal (2001),Shallow Hal,2001.0,Comedy|Fantasy|Romance,17214.0,6087,2.82799408575653,2.829464684673342
Shalom Italia (2017),Shalom Italia,2017.0,Documentary,3.5,1,3.5,3.0826770773565104
Shaman (1996),Shaman,1996.0,Adventure|Drama,3.5,1,3.5,3.0826770773565104
Shambles (2016),Shambles,2016.0,(no genres listed),8.0,2,4.0,3.1190186907576254
Shame (1988),Shame,1988.0,Drama,5.5,2,2.75,3.054916126655061
Shame (2011),Shame,2011.0,Drama,5637.5,1547,3.6441499676793794,3.6307712935224417
Shame (Skammen) (1968),Shame (Skammen),1968.0,Drama|War,814.0,211,3.8578199052132702,3.740490842498175
Shame of the Jungle (1975),Shame of the Jungle,1975.0,Adventure|Animation|Comedy,4.5,2,2.25,3.0292751010140355
Shame the Devil (2013),Shame the Devil,2013.0,Crime|Mystery|Thriller,0.5,1,0.5,3.0037297089354578
Shameless (2008),Shameless,2008.0,Comedy|Romance,2.5,1,2.5,3.0563612878828263
Shameless (2012),Shameless,2012.0,Drama,11.0,5,2.2,2.9676602128463663
Shameless (Maskeblomstfamilien ) (2010),Shameless (Maskeblomstfamilien ),2010.0,Drama,6.5,2,3.25,3.0805571522960866
Shameless Propaganda (2013),Shameless Propaganda,2013.0,Documentary,3.0,1,3.0,3.0695191826196684
Shamitabh (2015),Shamitabh,2015.0,Comedy|Drama|Thriller,31.0,10,3.1,3.0774835944584553
Shampoo (1975),Shampoo,1975.0,Comedy|Drama|Romance,4169.0,1284,3.2468847352024923,3.2419695147157817
"Shamrock Handicap, The (1926)","Shamrock Handicap, The",1926.0,Drama|Romance,4.0,1,4.0,3.0958349720933525
Shamus (1973),Shamus,1973.0,Crime|Mystery,66.5,25,2.66,2.9055117570894744
Shana: The Wolf's Music (2014),Shana: The Wolf's Music,2014.0,Adventure|Drama,0.5,1,0.5,3.0037297089354578
Shane (1953),Shane,1953.0,Drama|Western,6635.0,1761,3.7677455990914255,3.7534158670409057
Shanghai (2010),Shanghai,2010.0,Drama|Mystery|Romance,52.0,18,2.888888888888889,3.0116677989008616
Shanghai (2012),Shanghai,2012.0,Crime|Thriller,30.5,11,2.772727272727273,3.0029526862405707
Shanghai Calling (2012),Shanghai Calling,2012.0,Comedy|Drama|Romance,13.0,4,3.25,3.0888226570621313
Shanghai Dreams (Qing hong) (2005),Shanghai Dreams (Qing hong),2005.0,Drama,17.5,6,2.9166666666666665,3.0498076497569158
Shanghai Express (1932),Shanghai Express,1932.0,Adventure|Drama|Romance,284.0,77,3.688311688311688,3.488085341574977
Shanghai Fortress (2019),Shanghai Fortress,2019.0,Sci-Fi|War,5.0,3,1.6666666666666667,2.966043223488685
"Shanghai Gesture, The (1941)","Shanghai Gesture, The",1941.0,Drama|Film-Noir,72.0,20,3.6,3.256872437535919
Shanghai Ghetto (2002),Shanghai Ghetto,2002.0,Documentary,65.5,19,3.4473684210526314,3.1989594453490606
Shanghai Kiss (2007),Shanghai Kiss,2007.0,Comedy|Drama|Romance,96.5,31,3.1129032258064515,3.090319543228638
Shanghai Knights (2003),Shanghai Knights,2003.0,Action|Adventure|Comedy,11245.5,3657,3.0750615258408533,3.075024831873186
Shanghai Noon (2000),Shanghai Noon,2000.0,Action|Adventure|Comedy|Western,29701.5,9095,3.265695437053326,3.2649082050963147
Shanghai Surprise (1986),Shanghai Surprise,1986.0,Adventure|Crime|Drama|Romance,335.5,217,1.5460829493087558,1.768274523384045
Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Shanghai Triad (Yao a yao yao dao waipo qiao),1995.0,Crime|Drama,4240.5,1166,3.6367924528301887,3.619402933449333
Shanghaied (1915),Shanghaied,1915.0,Comedy,17.5,7,2.5,2.9804938395351686
Shangri-La Suite (2016),Shangri-La Suite,2016.0,Crime|Drama|Romance,19.0,6,3.1666666666666665,3.0846913706871484
Shank (2009),Shank,2009.0,Action|Drama,14.0,4,3.5,3.1132129009645704
Shank (2010),Shank,2010.0,Action|Drama|Thriller,17.0,7,2.4285714285714284,2.969130203171532
Shanks (1974),Shanks,1974.0,Fantasy|Horror,8.5,5,1.7,2.908136403322557
Shanti Nilayam (1972),Shanti Nilayam,1972.0,Drama,3.0,1,3.0,3.0695191826196684
Shanty Tramp (1967),Shanty Tramp,1967.0,Drama,10.5,4,2.625,3.027847047306034
Shaolin (Xin shao lin si) (2011),Shaolin (Xin shao lin si),2011.0,Action|Drama,291.5,87,3.3505747126436782,3.267272007576995
Shaolin Abbot (1979),Shaolin Abbot,1979.0,Action,3.0,1,3.0,3.0695191826196684
Shaolin Fighters vs. Ninja (1981),Shaolin Fighters vs. Ninja,1981.0,Action,3.0,1,3.0,3.0695191826196684
Shaolin Intruders (1983),Shaolin Intruders,1983.0,Action|Drama,5.5,2,2.75,3.054916126655061
Shaolin Kung Fu Mystagogue (Da mo mi zong) (1976),Shaolin Kung Fu Mystagogue (Da mo mi zong),1976.0,Action|Drama,12.5,4,3.125,3.076627535110912
Shaolin Mantis (1978),Shaolin Mantis,1978.0,Action,11.5,4,2.875,3.052237291208473
Shaolin Martial Arts (1974),Shaolin Martial Arts,1974.0,Action,5.5,2,2.75,3.054916126655061
Shaolin Soccer (Siu lam juk kau) (2001),Shaolin Soccer (Siu lam juk kau),2001.0,Action|Comedy,10346.5,2889,3.581343025268259,3.5748946442035363
Shaolin Temple 3: Martial Arts of Shaolin (Nan bei Shao Lin) (Martial Arts of Shaolin) (1986),Shaolin Temple 3: Martial Arts of Shaolin (Nan bei Shao Lin) (Martial Arts of Shaolin),1986.0,Action,19.0,7,2.7142857142857144,3.0145847486260773
"Shaolin Temple, The (Shao Lin Si) (1982)","Shaolin Temple, The (Shao Lin Si)",1982.0,Action,61.5,19,3.236842105263158,3.127530873920489
Shaolin Vs Lama (1983),Shaolin Vs Lama,1983.0,(no genres listed),9.0,3,3.0,3.066043223488685
Shaolin Wooden Men (Shao Lin mu ren xiang) (1976),Shaolin Wooden Men (Shao Lin mu ren xiang),1976.0,Action,20.5,7,2.9285714285714284,3.0486756577169865
"Shape of Things to Come, The (1979)","Shape of Things to Come, The",1979.0,Sci-Fi,11.5,6,1.9166666666666667,2.9102727660359857
"Shape of Things, The (2003)","Shape of Things, The",2003.0,Drama,1403.5,413,3.3983050847457625,3.3714260643101053
Shapoklyak (1974),Shapoklyak,1974.0,Animation|Children,30.5,9,3.388888888888889,3.1335158465119
Shaquille O'Neal All-Star Comedy Jam Live from Atlanta (2013),Shaquille O'Neal All-Star Comedy Jam Live from Atlanta,2013.0,(no genres listed),4.5,2,2.25,3.0292751010140355
Shara (Sharasojyu) (2003),Shara (Sharasojyu),2003.0,Drama,51.0,15,3.4,3.1661870949912956
Share (2019),Share,2019.0,Drama|Thriller,17.0,6,2.8333333333333335,3.038179742780172
Shared Rooms (2016),Shared Rooms,2016.0,(no genres listed),10.0,3,3.3333333333333335,3.091043223488685
Shark Alarm (2004),Shark Alarm,2004.0,Horror|Thriller,4.0,2,2.0,3.0164545881935227
Shark Alarm at Müggelsee (Hai Alarm am Müggelsee) (2013),Shark Alarm at Müggelsee (Hai Alarm am Müggelsee),2013.0,Comedy,7.0,4,1.75,2.9424811936474975
Shark Attack (1999),Shark Attack,1999.0,Action|Horror,3.0,2,1.5,2.990813562552497
Shark Attack 3: Megalodon (2002),Shark Attack 3: Megalodon,2002.0,Horror,10.5,8,1.3125,2.7587050875454975
Shark Hunter (2001),Shark Hunter,2001.0,Action|Adventure|Horror|Sci-Fi|Thriller,4.0,2,2.0,3.0164545881935227
Shark Kill (1976),Shark Kill,1976.0,(no genres listed),5.0,1,5.0,3.122150761567037
Shark Killer (2015),Shark Killer,2015.0,Action,9.0,2,4.5,3.144659716398651
Shark Lake (2015),Shark Lake,2015.0,Thriller,14.0,6,2.3333333333333335,2.9684123009197068
Shark Night 3D (2011),Shark Night 3D,2011.0,Horror|Thriller,138.0,67,2.0597014925373136,2.4196320090341095
Shark Skin Man and Peach Hip Girl (Samehada otoko to momojiri onna) (1998),Shark Skin Man and Peach Hip Girl (Samehada otoko to momojiri onna),1998.0,Action|Comedy|Mystery|Thriller,56.0,17,3.2941176470588234,3.1415134988805073
Shark Swarm (2008),Shark Swarm,2008.0,Horror|Thriller,3.0,2,1.5,2.990813562552497
Shark Tale (2004),Shark Tale,2004.0,Animation|Children|Comedy,8822.0,3204,2.753433208489388,2.7570631684478704
Shark Week (2012),Shark Week,2012.0,Horror,7.5,2,3.75,3.106198177937112
Shark Zone (2003),Shark Zone,2003.0,Action|Adventure|Drama|Horror|Thriller,2.0,2,1.0,2.965172536911471
Shark in the Head (2004),Shark in the Head,2004.0,Comedy|Drama,9.5,3,3.1666666666666665,3.0785432234886847
SharkMan (2005),SharkMan,2005.0,Horror|Sci-Fi,8.0,5,1.6,2.8962316414177947
Sharkansas Women's Prison Massacre (2015),Sharkansas Women's Prison Massacre,2015.0,Action|Horror|Sci-Fi,9.5,7,1.3571428571428572,2.7986756577169865
Sharkenstein (2016),Sharkenstein,2016.0,Horror,11.0,4,2.75,3.0400421692572532
Sharkman (2001),Sharkman,2001.0,Horror|Sci-Fi,1.5,1,1.5,3.030045498409142
Sharknado 3: Oh Hell No! (2015),Sharknado 3: Oh Hell No!,2015.0,Horror|Sci-Fi,159.0,86,1.8488372093023255,2.2165994222727434
Sharknado 4: The 4th Awakens (2016),Sharknado 4: The 4th Awakens,2016.0,Action|Adventure|Horror|Sci-Fi,86.5,48,1.8020833333333333,2.3546085757593813
Sharknado 5: Global Swarming (2017),Sharknado 5: Global Swarming,2017.0,Sci-Fi,46.5,27,1.7222222222222223,2.502214514680428
Sharktopus vs. Whalewolf (2015),Sharktopus vs. Whalewolf,2015.0,Adventure|Sci-Fi,13.5,14,0.9642857142857143,2.4929750772460273
Sharkwater (2006),Sharkwater,2006.0,Documentary,213.5,58,3.6810344827586206,3.4435971467320776
Sharky's Machine (1981),Sharky's Machine,1981.0,Crime|Drama|Romance,438.0,149,2.9395973154362416,2.965815746986814
Sharon 1.2.3. (2018),Sharon 1.2.3.,2018.0,Comedy|Romance,5.0,1,5.0,3.122150761567037
Sharon's Baby (1975),Sharon's Baby,1975.0,Horror,9.5,4,2.375,3.003456803403595
Sharpe's Battle (1995),Sharpe's Battle,1995.0,Action|Adventure|War,61.5,17,3.6176470588235294,3.2433653507323594
Sharpe's Challenge (2006),Sharpe's Challenge,2006.0,Action|Adventure|War,30.5,10,3.05,3.066845296586115
Sharpe's Company (1994),Sharpe's Company,1994.0,Action|Adventure|War,34.0,11,3.090909090909091,3.0758693529072376
Sharpe's Eagle (1993),Sharpe's Eagle,1993.0,Action|Adventure|War,47.5,14,3.392857142857143,3.159641743912694
Sharpe's Enemy (1994),Sharpe's Enemy,1994.0,Action|Adventure|War,31.0,8,3.875,3.2142606431010528
Sharpe's Gold (1995),Sharpe's Gold,1995.0,Action|Adventure|War,35.0,10,3.5,3.162589977437179
Sharpe's Honour (1994),Sharpe's Honour,1994.0,Action|Adventure,28.5,8,3.5625,3.1587050875454974
Sharpe's Mission (1996),Sharpe's Mission,1996.0,Action|Adventure|War,19.5,6,3.25,3.0963192776638926
Sharpe's Regiment (1996),Sharpe's Regiment,1996.0,(no genres listed),15.5,4,3.875,3.149798266818229
Sharpe's Revenge (1997),Sharpe's Revenge,1997.0,Action|Adventure|War,19.5,7,2.7857142857142856,3.025948384989714
Sharpe's Rifles (1993),Sharpe's Rifles,1993.0,Action|Adventure|War,25.0,6,4.166666666666667,3.224226254408079
Sharpe's Siege (1996),Sharpe's Siege,1996.0,(no genres listed),18.5,5,3.7,3.1462316414177947
Sharpe's Sword (1995),Sharpe's Sword,1995.0,Action|Adventure|War,48.0,12,4.0,3.2988107946846403
Sharpshooter (2008),Sharpshooter,2008.0,Action|Thriller,5.5,2,2.75,3.054916126655061
Sharqiya (2012),Sharqiya,2012.0,Crime,2.0,1,2.0,3.0432033931459843
Sharunas Bartas: An Army of One (2010),Sharunas Bartas: An Army of One,2010.0,Documentary,2.0,1,2.0,3.0432033931459843
Shatter (1974),Shatter,1974.0,Action|Thriller,2.5,1,2.5,3.0563612878828263
Shattered (1991),Shattered,1991.0,Mystery|Thriller,624.0,188,3.3191489361702127,3.2784076841757663
Shattered (2017),Shattered,2017.0,Drama,5.0,1,5.0,3.122150761567037
Shattered Glass (2002),Shattered Glass,2002.0,Drama,1.5,1,1.5,3.030045498409142
Shattered Glass (2003),Shattered Glass,2003.0,Crime|Drama,4628.5,1263,3.664687252573238,3.6478013299534977
Shattered Image (1998),Shattered Image,1998.0,Drama|Thriller,113.5,42,2.7023809523809526,2.875211758728448
Shattered Soul (2006),Shattered Soul,2006.0,(no genres listed),6.5,2,3.25,3.0805571522960866
Shaun of the Dead (2004),Shaun of the Dead,2004.0,Comedy|Horror,75839.5,19558,3.8776715410573677,3.876149105840242
Shaun the Sheep Movie (2015),Shaun the Sheep Movie,2015.0,Adventure|Animation|Children|Comedy,1447.0,416,3.4783653846153846,3.4451252294471244
